loan_status,total_rec_prncp,sub_grade,emp_length,title,delinq_2yrs,loan_amnt,emp_title,inq_last_6mths,pub_rec,open_acc_6m,il_util,total_bc_limit,annual_inc,zip_code,addr_state,dti,mo_sin_old_il_acct,tot_coll_amt,inq_fi,total_cu_tl,bc_util,mort_acc,earliest_cr_line,last_credit_pull_d
Paid,615.68,B3,10+ years,Debt consolidation,0,24000,Senior Account Manager,0,0,0,52,22000,69500,296xx,SC,30.38,129,55,0,0,74.6,0,Feb-2006,Feb-2018
Paid,467.69,B2,2 years,Credit card refinancing,0,18000,Service Tech,0,1,0,53,3500,67000,333xx,FL,6.29,124,0,0,0,79.8,1,Dec-1987,Feb-2018
Paid,1749.21,A4,5 years,Credit card refinancing,0,35000,CLINICAL COORDINATOR (RN),0,0,2,50,57000,125000,319xx,GA,13.77,160,0,0,1,60.2,3,Aug-1995,Feb-2018
Paid,290.54,C1,5 years,Debt consolidation,0,12000,supervisor,1,0,2,67,31100,100000,439xx,OH,31.56,95,0,2,1,63.9,0,Jan-2006,Feb-2018
Paid,1550.93,B1,4 years,Debt consolidation,0,32000,Inventory/Merchandising Supervisor,0,0,0,83,13700,50000,535xx,WI,19.54,51,0,1,6,14.3,0,Nov-2012,Feb-2018
Paid,723.69,C3,10+ years,Debt consolidation,0,16000,MANAGER,1,0,0,21,11500,80000,750xx,TX,14.97,137,0,1,1,68.2,0,Apr-1986,Feb-2018
Paid,943.81,C2,10+ years,Debt consolidation,0,40000,Owner / President,0,1,0,55,32300,145000,780xx,TX,11.37,22,0,1,1,80.3,0,Apr-1986,Feb-2018
Paid,384.95,B2,1 year,Debt consolidation,1,8000,Director Product Development,0,0,0,51,5000,150000,787xx,TX,11.28,140,0,0,2,84.8,1,Apr-2006,Feb-2018
Paid,447.13,D2,1 year,Home buying,0,10500,Director Operations,1,0,1,53,39400,220000,029xx,RI,26.63,156,0,10,6,94.1,4,Dec-2001,Feb-2018
Paid,201.76,A3,10+ years,Home improvement,0,4000,Membership Manager,1,0,1,100,81300,47000,802xx,CO,6.42,17,0,1,0,2.5,1,Oct-1999,Feb-2018
Paid,1537.39,C5,6 years,Debt consolidation,0,35000,President,1,1,1,85,13100,90000,276xx,NC,29.68,99,0,0,0,44,1,Apr-2009,Feb-2018
Paid,477.7,B3,1 year,Credit card refinancing,0,10000,Marketing Specialist,0,0,2,92,17500,50000,060xx,CT,20.76,74,0,1,1,49.3,0,Oct-2011,Feb-2018
Paid,969.33,B1,10+ years,Other,0,20000,owner,0,1,0,38,46000,80000,325xx,FL,15.05,123,0,0,0,41.4,15,Dec-1991,Feb-2018
Paid,806.21,B4,5 years,Debt consolidation,0,17000,Education Develpment Specialist,0,0,1,70,44100,110000,275xx,NC,25.59,124,0,0,1,81.4,3,Feb-1982,Feb-2018
Paid,399.63,B5,10+ years,Credit card refinancing,0,15000,President,0,0,0,54,9500,120000,327xx,FL,21.78,186,0,0,0,61,3,Jan-1994,Dec-2017
Paid,290.8,B1,10+ years,Debt consolidation,0,6000,Job Coach,0,0,0,74,6500,40000,061xx,CT,16.03,104,130,1,12,86.7,1,Mar-2006,Feb-2018
Paid,384.63,E4,10+ years,Business,0,22875,physician,1,0,0,NA,64000,160000,300xx,GA,29.5,40,0,7,0,75.8,0,Sep-1991,Feb-2018
Paid,202.12,D5,10+ years,Debt consolidation,0,5000,Manager,0,1,0,39,64100,107000,300xx,GA,26.09,56,717,0,0,74.6,1,May-1987,Feb-2018
Paid,536.77,D1,10+ years,Debt consolidation,0,25000,pharmacist,1,0,1,79,16800,122200,301xx,GA,22.54,128,0,2,2,82.9,2,Sep-2004,Feb-2018
Paid,227.83,C2,4 years,Other,0,5000,Layup Tech,0,0,1,91,48200,40000,432xx,OH,23.54,37,0,2,1,42.1,0,Nov-2004,Feb-2018
Paid,509.13,A2,10+ years,Debt consolidation,0,10000,MAMMOGRAPHER/OFFICE MANAGER,2,0,1,76,32000,56000,597xx,MT,15,133,0,2,0,34.5,4,Sep-1996,Feb-2018
Paid,401.28,B4,NA,Debt consolidation,0,17000,NA,0,0,1,NA,21600,28000,350xx,AL,17,33,0,0,0,77.5,0,Jan-1994,Feb-2018
Paid,1089.57,A5,10+ years,Credit card refinancing,0,22000,wholesaler,1,0,3,41,28000,90000,010xx,MA,24.95,140,0,0,2,94,2,Dec-2004,Feb-2018
Paid,556.97,C2,1 year,Debt consolidation,0,10000,Juvenile justice specialist,3,0,5,94,16950,54000,629xx,IL,17.18,98,0,0,1,34,0,Aug-2009,Feb-2018
Paid,771.14,C4,8 years,Credit card refinancing,1,17300,Controller,0,0,1,70,25500,180000,688xx,NE,14.45,124,0,4,0,69.8,7,Mar-1998,Feb-2018
Paid,1221.89,A2,5 years,Debt consolidation,0,24000,Police,0,0,0,78,76000,95000,115xx,NY,21.13,125,0,0,4,14.5,0,May-2004,Feb-2018
Paid,474.25,B4,< 1 year,Debt consolidation,0,10000,Mechanic,0,0,0,33,33100,34000,923xx,CA,15.67,34,0,0,0,32.8,0,Mar-2008,Feb-2018
Paid,254.15,C4,4 years,Credit card refinancing,0,11200,Property Manager,0,0,0,68,28600,125000,019xx,MA,20.43,138,0,0,0,81.2,1,Feb-2000,Feb-2018
Paid,968.19,B1,3 years,Credit card refinancing,1,20000,Attorney,0,0,1,118,27200,75000,540xx,WI,18.58,147,134,0,4,22.2,0,Sep-2005,Dec-2017
Paid,477.7,B3,10+ years,Debt consolidation,0,10000,Psychological Associate,0,0,0,42,2300,60000,283xx,NC,13.76,137,0,1,0,89.5,3,Apr-2004,Feb-2018
Paid,231.16,C1,10+ years,Debt consolidation,0,5000,Maintenance tech,3,0,4,99,17200,90000,430xx,OH,9.79,235,0,3,8,5.4,4,May-1998,Feb-2018
Paid,1938.66,B1,1 year,Debt consolidation,0,40000,Sales,0,0,1,87,41400,150000,023xx,MA,11.42,47,0,4,0,7.3,2,Dec-2009,Feb-2018
Paid,509.13,A2,< 1 year,Credit card refinancing,0,10000,SBA Compliance and Operations Manager,1,0,2,51,70500,120000,296xx,SC,10.63,131,0,5,0,5,5,Apr-1993,Feb-2018
Paid,501.81,D2,7 years,Debt consolidation,0,24000,Owner,0,0,0,37,43600,106000,334xx,FL,18.23,241,0,0,0,66.5,2,Nov-1997,Feb-2018
Paid,926.59,A1,1 year,Home improvement,0,18000,Office Manager,0,0,1,18,43500,64000,447xx,OH,11.91,153,0,0,0,1.5,6,Jan-2003,Feb-2018
Paid,182.43,E5,10+ years,Debt consolidation,0,11000,Teacher,0,0,1,85,25800,62000,548xx,WI,29.23,195,0,1,0,97.5,4,Jul-1991,Feb-2018
Paid,439.25,C5,< 1 year,Debt consolidation,0,10000,Front desk,0,0,0,89,13800,35000,209xx,MD,19.44,11,0,2,2,27.5,0,Jun-2006,Feb-2018
Paid,216.77,C1,< 1 year,Debt consolidation,0,18000,Mortgage Banking Officer,0,0,1,83,13500,30000,281xx,NC,68.92,125,886,2,0,51.3,2,Sep-2000,Feb-2018
Paid,1087.62,C4,4 years,Credit card refinancing,0,24400,Mecanic,1,0,1,59,33000,70000,334xx,FL,26.73,65,0,3,0,65.3,0,Oct-2011,Feb-2018
Paid,264.1,D5,10+ years,Credit card refinancing,0,28000,Staffing,0,0,0,69,51400,55000,078xx,NJ,34.21,79,0,4,0,38.2,3,May-2001,Feb-2018
Paid,718.78,B2,7 years,Debt consolidation,0,30000,Nurse,1,0,1,NA,22000,141000,760xx,TX,11.35,172,2963,0,0,62.7,1,Aug-2003,Feb-2018
Paid,192.47,B2,< 1 year,Other,0,4000,CSR,0,0,2,71,37700,40000,212xx,MD,34.79,31,0,2,0,18.1,1,Aug-2011,Feb-2018
Paid,921.02,B1,NA,Other,0,35000,NA,0,0,1,19,32800,106000,933xx,CA,16.85,184,0,1,2,23.9,2,Aug-2002,Feb-2018
Paid,698.67,C3,2 years,Debt consolidation,0,30000,Inspector,0,1,6,98,31600,95000,554xx,MN,11.13,178,0,3,6,17.7,0,Jan-2003,Feb-2018
Paid,763.61,C5,1 year,Moving and relocation,0,35000,Football Coach,0,0,0,NA,57700,500000,980xx,WA,12.54,130,0,1,2,98.5,1,Aug-2000,Feb-2018
Paid,1866.73,B5,5 years,Debt consolidation,1,40000,Managing Director Investments,0,0,1,91,40000,721000,731xx,OK,11.95,139,0,0,1,79.3,2,Aug-1990,Feb-2018
Paid,429.41,D1,4 years,Other,0,20000,Bookkeeper,0,2,1,44,5200,45000,913xx,CA,9.39,20,226,0,0,33.8,0,Jul-2007,Feb-2018
Paid,297.28,D4,10+ years,Debt consolidation,1,15000,Customer Support Engineer IV,0,0,1,84,15500,96933,750xx,TX,10.38,171,0,1,0,68.9,1,Sep-2003,Feb-2018
Paid,298.81,B2,8 years,Debt consolidation,0,11500,Loan Officer,1,1,1,73,21600,75000,498xx,MI,20.27,139,750,1,5,28.2,3,Jul-2000,Feb-2018
Paid,360.88,B2,10+ years,Other,0,7500,Director of Broadcasting,0,0,0,27,11000,45000,457xx,OH,9.63,135,0,0,0,9.5,0,Aug-2005,Feb-2018
Paid,255.51,D2,1 year,Debt consolidation,0,6000,authorization specialist,1,0,2,67,2500,35360,850xx,AZ,17.89,130,0,0,1,100.7,0,Mar-2002,Feb-2018
Paid,515.3,D1,NA,Credit card refinancing,0,24000,NA,0,2,1,63,39700,59189,611xx,IL,33.97,132,2985,1,1,45.9,0,May-2002,Feb-2018
Paid,1010.54,D5,1 year,Home improvement,1,25000,Sr.Product Reliability Engineer,0,0,0,53,63200,130000,600xx,IL,35.4,165,0,1,0,95.8,1,Jul-1999,Feb-2018
Paid,285.01,D3,6 years,Credit card refinancing,0,14000,Associate Vice President of e-Learning,0,0,0,106,65400,120000,077xx,NJ,33.11,230,0,4,0,93.9,4,Oct-1998,Feb-2018
Paid,474.25,B4,NA,Credit card refinancing,0,10000,NA,0,0,0,20,25300,40000,710xx,LA,30.93,126,0,0,0,68.9,0,Oct-2003,Feb-2018
Paid,333.01,D3,NA,Debt consolidation,0,16000,NA,2,1,3,79,14500,51000,882xx,NM,36.82,167,78,3,1,15.5,1,Jan-2004,Feb-2018
Paid,66.9,B3,9 years,Other,0,1400,Investigator,0,0,0,NA,3900,51000,070xx,NJ,16.89,167,100,0,0,98.8,2,Oct-1996,Feb-2018
Paid,178.3,C4,NA,Credit card refinancing,0,4000,NA,2,0,2,94,24800,80000,178xx,PA,20.75,89,0,4,1,22.3,2,Dec-2005,Feb-2018
Paid,252.2,A3,NA,Home improvement,0,5000,NA,0,1,2,80,13900,70000,329xx,FL,36,133,0,0,3,67.1,0,Oct-2002,Feb-2018
Paid,356.39,A2,9 years,Debt consolidation,0,7000,Quality Control Manager,3,0,2,47,85800,64000,324xx,FL,25.43,103,0,0,3,6.3,3,Mar-2008,Feb-2018
Paid,1008.8,A3,< 1 year,Major purchase,1,20000,Teacher,1,0,1,NA,27900,97000,530xx,WI,13.13,158,0,5,0,9.9,2,Jul-1994,Feb-2018
Paid,884.16,C5,2 years,Debt consolidation,0,40000,Project Executive,1,0,1,46,35500,145600,280xx,NC,29.39,158,0,1,0,99.3,3,Nov-2001,Feb-2018
Paid,858.82,D1,7 years,Debt consolidation,0,40000,Construction Super,0,1,1,85,25500,100000,563xx,MN,43.41,137,0,1,1,79.6,2,Nov-2002,Dec-2017
Paid,774.77,C1,1 year,Debt consolidation,1,32000,Mechanic,0,0,0,76,14500,100000,951xx,CA,15.5,91,0,0,1,25.3,0,May-2008,Dec-2017
Paid,504.41,A3,10+ years,Debt consolidation,0,10000,Office Manager,1,0,2,108,6700,42000,300xx,GA,6.71,15,0,0,0,77.8,3,Jul-1999,Feb-2018
Paid,237.82,B3,3 years,Debt consolidation,0,10000,Registered nurse,1,0,0,103,18000,65500,977xx,OR,11.93,108,0,1,0,80.4,0,Mar-1997,Feb-2018
Paid,814.61,A2,9 years,Home improvement,0,16000,Manager,0,0,2,35,71500,105000,351xx,AL,19.09,173,0,0,0,26,2,Apr-2002,Feb-2018
Paid,479.79,A4,10+ years,Credit card refinancing,0,9600,Client Strategy Manager,0,1,2,77,21500,102000,305xx,GA,7.07,75,0,0,3,23.5,4,Jul-1996,Feb-2018
Paid,484.67,B1,5 years,Home improvement,0,10000,Radiation Therapist,3,0,4,91,54300,69000,328xx,FL,23.77,274,0,4,0,12.7,0,Feb-1995,Dec-2017
Paid,247.11,A1,< 1 year,Credit card refinancing,0,4800,Software engineer,2,0,3,71,52700,160000,275xx,NC,11.58,183,0,0,0,62.4,1,Apr-1983,Feb-2018
Paid,232.89,C3,3 years,Credit card refinancing,0,10000,Account Payable Lead,0,0,0,92,11000,45885,730xx,OK,22.31,100,0,0,0,100,2,Aug-2009,Feb-2018
Paid,339.77,C2,NA,Debt consolidation,0,14400,NA,0,0,0,82,13500,30000,535xx,WI,21.6,180,0,1,11,34.5,1,Dec-2002,Feb-2018
Paid,436.45,G1,NA,Debt consolidation,1,30000,NA,0,0,1,NA,86700,60000,905xx,CA,13.48,NA,0,1,0,36.7,3,Jun-1983,Dec-2017
Paid,369.85,C1,3 years,Home improvement,0,8000,Store Manager,0,0,0,65,7300,80000,331xx,FL,18.02,21,0,3,0,88.9,0,Jun-2007,Feb-2018
Paid,746.7,B5,6 years,Debt consolidation,0,16000,Technician,0,0,0,59,7800,40000,554xx,MN,10.74,75,0,0,0,69.1,0,Apr-2011,Feb-2018
Paid,319.28,B3,4 years,Major purchase,0,25000,Lead cook,0,0,0,22,6500,40000,951xx,CA,13.71,28,0,0,0,29,0,Oct-2014,Feb-2018
Paid,432.32,A4,10+ years,Medical expenses,0,8650,Corporal,2,0,0,70,14900,53000,721xx,AR,44.36,160,0,4,2,29.4,0,Apr-2004,Feb-2018
Paid,497.62,E2,5 years,Debt consolidation,1,28000,Correctional officer,0,0,2,55,16200,52000,081xx,NJ,20.96,92,135,0,4,43.5,0,Nov-2009,Feb-2018
Paid,419.57,D3,1 year,Credit card refinancing,0,10000,Automotive  Technician,1,1,2,94,8300,60000,480xx,MI,23.94,85,0,1,2,87.4,0,Nov-2010,Feb-2018
Paid,897.87,B3,4 years,Debt consolidation,0,35000,Sr MES systems Analyst,0,0,0,39,48400,106000,494xx,MI,14.05,84,0,1,1,37.8,1,Dec-2007,Feb-2018
Paid,1781.92,A2,2 years,Other,0,35000,Datastage Administrator,0,0,0,NA,66900,84000,234xx,VA,10.53,81,0,0,4,0.5,0,Jun-2007,Feb-2018
Unpaid,494.64,C3,1 year,Debt consolidation,0,22000,Clinical Research Cooridnator,1,0,2,70,21800,84000,941xx,CA,18.69,140,0,2,1,35.9,0,Sep-2003,Feb-2018
Paid,2017.57,A3,6 years,Debt consolidation,0,40000,SR VP Business Development,1,0,1,63,58400,248320,550xx,MN,7.85,47,0,0,0,24.9,2,Dec-2013,Feb-2018
Paid,477.7,B3,10+ years,Debt consolidation,1,10000,Correctional officer,0,3,1,47,7500,51000,218xx,MD,21.13,126,0,0,0,57.5,1,Feb-1989,Feb-2018
Paid,769.59,B3,6 years,Debt consolidation,0,30000,Marketing and PR Manager,0,0,0,NA,94200,60000,372xx,TN,13.9,139,0,1,1,32.4,1,Aug-1998,Feb-2018
Paid,85.99,B3,4 years,Medical expenses,0,1800,Builder,3,1,4,61,0,105000,786xx,TX,20.39,131,0,4,12,NA,3,Apr-1992,Feb-2018
Paid,89.96,C2,NA,Debt consolidation,1,1975,NA,0,1,1,79,3850,23460,142xx,NY,34.12,42,0,0,0,67,0,Dec-2001,Feb-2018
Paid,751.48,D1,2 years,Home buying,0,35000,Accountant,0,0,0,78,2600,85000,944xx,CA,12.11,175,4531,1,0,94.1,1,Apr-1997,Feb-2018
Paid,135.69,C3,10+ years,Home improvement,0,3000,GI Technician,0,0,0,79,28600,47000,066xx,CT,23.24,22,0,3,0,48.4,0,Oct-2002,Feb-2018
Paid,840.74,E2,10+ years,Debt consolidation,0,21600,Environmental Consultant,3,0,3,99,46650,48000,323xx,FL,31.25,167,0,0,2,46,4,Jan-1988,Feb-2018
Paid,455.65,C2,4 years,Other,0,10000,Manager,1,0,5,70,10700,30000,010xx,MA,18.84,75,0,0,0,36.2,0,Dec-2008,Feb-2018
Unpaid,863.83,A5,9 years,Debt consolidation,0,35000,Auto Technician,1,1,1,93,32900,75000,442xx,OH,15.14,11,0,1,0,37.2,1,Jul-2009,Feb-2018
Paid,751.48,D1,NA,Debt consolidation,1,35000,NA,0,0,0,NA,115300,144000,117xx,NY,12.04,124,0,0,4,57.5,5,Feb-1990,Feb-2018
Paid,249.89,A4,10+ years,Credit card refinancing,0,5000,Operations Manager,0,0,0,95,19100,50000,740xx,OK,8.83,121,0,0,0,28.6,0,Nov-2007,Feb-2018
Paid,458.71,B1,10+ years,Car financing,0,35000,Director of Finance,0,0,0,55,58300,185000,940xx,CA,11.82,138,0,0,0,29.6,1,Dec-1989,Feb-2018
Paid,333.24,A4,< 1 year,Home improvement,0,12000,Property Management,0,1,1,NA,34900,37000,141xx,NY,6.45,160,0,5,1,20.3,5,Aug-2004,Feb-2018
Paid,671.29,D3,10+ years,Debt consolidation,3,16000,Teacher,0,1,1,19,6400,99000,087xx,NJ,13.66,66,0,0,0,42,1,Feb-2012,Feb-2018
Paid,838.58,B2,10+ years,Debt consolidation,0,35000,Coordinator,0,0,1,80,15800,80000,315xx,GA,19.28,120,0,1,1,5,4,May-1997,Feb-2018
Paid,1052.61,B1,NA,Debt consolidation,0,40000,NA,0,0,0,69,41600,85000,462xx,IN,22.02,142,0,0,1,78.2,2,Jan-1997,Feb-2018
Paid,871.22,B5,6 years,Other,0,10000,Sr. HR Manager,0,0,0,NA,29500,130000,950xx,CA,0.82,109,0,0,0,14.3,0,May-2005,Feb-2018
Paid,384.95,B2,< 1 year,Debt consolidation,0,8000,Tax Specialist,1,2,1,68,8500,56000,956xx,CA,8.25,29,711,0,0,78.2,3,Aug-2006,Feb-2018
Paid,399.91,C1,10+ years,Debt consolidation,0,8650,Operations Manager,0,0,0,60,16900,55000,840xx,UT,18.28,124,0,2,0,81.6,4,Feb-1999,Feb-2018
Paid,149.95,A4,10+ years,Medical expenses,0,3000,Attorney,0,0,1,60,5000,125000,038xx,NH,12.83,155,0,1,1,96.1,2,Dec-2003,Feb-2018
Paid,322.07,D1,10+ years,Debt consolidation,3,15000,Director of Facilities,0,0,0,70,15900,72000,028xx,RI,13.81,156,0,0,0,69.2,0,Apr-1997,Feb-2018
Paid,407.14,B1,10+ years,Credit card refinancing,0,8400,Sr Regional sales coordinator,0,1,0,25,7000,88000,926xx,CA,15.23,133,0,1,4,96.7,3,Mar-1996,Feb-2018
Paid,1433.1,B3,2 years,Debt consolidation,1,30000,Claim Manager/Administrator,1,0,3,NA,34600,95000,853xx,AZ,15.05,127,0,0,0,91.3,2,Jul-2005,Feb-2018
Paid,443.12,B5,5 years,Debt consolidation,0,18000,Team Manager II,0,1,2,NA,26100,75000,337xx,FL,3.15,43,0,0,0,21.5,3,Nov-1974,Feb-2018
Paid,279.13,D1,2 years,Medical expenses,0,13000,production bulk,1,0,1,NA,18900,45000,028xx,RI,7.55,NA,0,0,0,23.8,0,May-2014,Feb-2018
Paid,772.17,A1,5 years,Home improvement,0,15000,Owner,0,0,0,NA,57500,50000,330xx,FL,3.12,NA,0,0,0,2,0,Mar-2012,Feb-2018
Paid,434.21,C3,10+ years,Home improvement,2,9600,Server,0,2,1,54,18700,85000,301xx,GA,29.08,148,0,0,1,50.2,1,Sep-2002,Feb-2018
Paid,546.78,C2,4 years,Home improvement,4,12000,Co-Owner,0,0,0,NA,8000,52000,330xx,FL,5.65,139,0,0,1,54.1,3,May-2000,Feb-2018
Paid,511.02,D2,< 1 year,Moving and relocation,0,12000,Assistant General Manager,1,0,2,77,21300,44000,331xx,FL,30.42,58,0,1,0,40.1,0,Dec-2012,Feb-2018
Paid,113.67,C4,2 years,Car financing,0,2550,Heavy equipment operator,0,0,0,NA,200,80000,625xx,IL,0,NA,62,0,0,0,0,Aug-2003,Dec-2017
Paid,474.25,B4,10+ years,Debt consolidation,0,10000,Energy Advisor,1,0,0,62,13800,65000,782xx,TX,30.62,128,140,2,2,48.7,3,May-1988,Feb-2018
Paid,726.36,C1,NA,Home buying,0,30000,NA,1,1,1,NA,15500,86000,956xx,CA,0.46,106,0,5,0,3.6,3,Jun-2001,Feb-2018
Paid,118.92,B3,7 years,Credit card refinancing,0,5000,Carhop,0,0,0,84,16000,18000,719xx,AR,38.28,36,0,1,0,31.7,0,Apr-2014,Feb-2018
Paid,466.33,B1,10+ years,Debt consolidation,0,16000,Safety Manager,0,0,0,NA,9000,52000,273xx,NC,8.77,129,504,1,0,63.9,3,Aug-1997,Feb-2018
Paid,322.07,D1,3 years,Debt consolidation,0,15000,Immunology Specialist,0,0,0,83,20300,110000,250xx,WV,14.02,175,0,1,5,68.3,0,May-2003,Feb-2018
Paid,1082.65,B2,6 years,Debt consolidation,0,22500,Foreman,1,0,1,65,18700,95000,394xx,MS,17.39,57,0,2,0,69.7,0,Nov-2012,Feb-2018
Paid,223.94,D3,6 years,Debt consolidation,0,11000,IBX Concierge For Central Region,2,0,4,94,27400,64000,601xx,IL,31.13,142,0,5,8,2.3,1,Mar-2003,Feb-2018
Paid,406.21,B5,4 years,Home improvement,0,16500,Sr Sales Manager,1,0,2,61,29000,160000,070xx,NJ,6.56,29,0,0,0,21,1,May-2005,Feb-2018
Paid,193.87,B1,3 years,Credit card refinancing,0,4000,Manager,0,0,0,68,23900,55000,336xx,FL,17.39,127,422,1,0,30.6,0,Mar-2004,Feb-2018
Paid,773.65,C5,10+ years,Debt consolidation,0,35000,Drive,1,2,1,77,18000,65000,301xx,GA,59.86,150,0,2,0,24.1,3,Aug-1993,Dec-2017
Paid,203.59,D3,4 years,Debt consolidation,0,10000,Owner,1,0,0,65,21500,125000,705xx,LA,26.49,137,211,4,3,73.7,4,Oct-1990,Feb-2018
Paid,939.79,B5,4 years,Home buying,0,38175,Cyber Security Specialist,0,0,0,56,9700,249600,650xx,MO,4.73,154,0,1,2,9.7,3,Aug-2003,Feb-2018
Paid,1550.32,C2,10+ years,Debt consolidation,0,34025,General Manager,0,0,0,33,56900,145000,640xx,MO,29.03,181,0,0,4,73.1,1,Jun-1998,Feb-2018
Paid,721.76,B2,10+ years,Credit card refinancing,0,15000,GENERAL MANAGER,0,0,0,NA,31500,37500,640xx,MO,15.36,104,350,0,0,45.7,0,Jun-2004,Feb-2018
Paid,442.09,C5,10+ years,Debt consolidation,0,20000,Manager,1,0,1,66,25700,70000,275xx,NC,30.82,72,0,1,1,93,0,Aug-2002,Feb-2018
Paid,350.02,B5,10+ years,Home improvement,0,7500,President,3,1,2,46,2000,78000,415xx,KY,8.2,154,595,3,0,43.6,4,Jun-1996,Feb-2018
Paid,203.3,F1,2 years,Debt consolidation,0,13150,Assembler,0,0,1,73,2100,50000,296xx,SC,14.47,27,25950,1,0,12.3,0,Sep-2013,Feb-2018
Paid,134.88,C1,10+ years,Credit card refinancing,0,11200,Supervising U.S. Probation Officer,0,0,0,52,47400,112300,445xx,OH,21.3,166,0,0,4,34.3,2,Jul-2001,Feb-2018
Paid,1733.4,A5,10+ years,Debt consolidation,0,35000,Investigations Supervisor,0,0,0,68,22800,50000,782xx,TX,36.89,140,0,0,2,54.4,2,Mar-2004,Dec-2017
Paid,984.72,B5,10+ years,Debt consolidation,0,40000,Senior Manager,0,0,1,37,132300,200000,352xx,AL,19.36,147,0,1,4,71.6,5,Apr-1982,Feb-2018
Paid,113.1,C3,10+ years,Credit card refinancing,0,2500,Admin Assist,2,0,3,85,7100,49400,751xx,TX,16.58,123,6668,3,0,59.7,3,Jul-1996,Feb-2018
Paid,605.08,E3,10+ years,Debt consolidation,0,35000,Building Engineer,1,0,3,45,99950,120000,949xx,CA,18.05,107,0,0,0,41,0,Mar-2006,Feb-2018
Paid,702.02,D2,2 years,Credit card refinancing,0,33575,Experienced Assurance Associate,0,0,1,103,14900,56250,327xx,FL,23.04,140,0,0,3,100.1,0,Nov-2002,Dec-2017
Paid,114.16,B3,10+ years,Other,0,4800,civil engineer,0,0,1,74,4900,110000,641xx,MO,4.57,120,0,1,0,52.5,9,Nov-1993,Feb-2018
Paid,127.71,B5,10+ years,Car financing,0,5500,Scan Price Clerk,1,0,3,73,13900,42000,342xx,FL,24.14,129,0,1,1,4.1,0,Dec-2006,Feb-2018
Paid,1544.32,A1,3 years,Debt consolidation,0,30000,TECH SUPPORT MANAGER,0,0,1,60,65400,100000,324xx,FL,17.7,175,0,0,6,40.7,2,May-2003,Feb-2018
Paid,302.65,A3,10+ years,Debt consolidation,0,6000,Class A Driver,0,0,0,NA,40500,88000,928xx,CA,0.51,192,0,0,0,2,3,Dec-2001,Dec-2017
Paid,297.16,A5,5 years,Other,0,6000,LTO,0,1,0,30,6800,50000,937xx,CA,12.29,57,435,0,1,14.9,0,Mar-2013,Feb-2018
Paid,453.82,C4,1 year,Debt consolidation,0,20000,Residency & Certification Specialist,0,1,0,NA,13100,105000,953xx,CA,16.8,160,620,0,3,81.9,0,Mar-2003,Feb-2018
Paid,1114.36,C4,8 years,Other,0,25000,Store manager,0,0,1,NA,12900,67000,112xx,NY,3.58,93,915,1,0,48.3,0,Jan-2009,Feb-2018
Paid,411.82,A1,10+ years,Credit card refinancing,0,8000,Wealth Adviser,0,0,0,81,53000,220000,306xx,GA,28.05,270,0,0,1,97,1,Jun-1995,Feb-2018
Paid,596.19,C3,10+ years,Other,0,25600,Business Service Analyst,0,0,0,25,34200,70000,891xx,NV,12.84,29,0,1,0,79.2,3,Jun-2003,Feb-2018
Unpaid,119.66,D1,NA,Debt consolidation,1,11225,NA,0,0,1,65,27900,46800,060xx,CT,36.13,176,3383,5,1,66.8,6,Aug-1988,Feb-2018
Paid,416.54,A4,2 years,Major purchase,1,15000,Driver,0,0,0,91,62200,40000,554xx,MN,16.95,43,0,2,0,5.8,4,Aug-1976,Dec-2017
Paid,769.59,B3,3 years,Home improvement,4,30000,Director,0,0,2,29,83400,170000,200xx,DC,11.6,95,0,4,1,34.6,4,Feb-2004,Feb-2018
Paid,2035.1,A2,NA,Debt consolidation,1,40000,NA,0,0,0,22,29500,69400,173xx,PA,12.52,145,0,1,17,0.1,3,Nov-1982,Dec-2017
Paid,845.75,B1,10+ years,Debt consolidation,0,17450,Truck Driver,1,0,2,95,7150,215000,169xx,PA,12.57,165,0,0,2,56,3,Nov-1990,Feb-2018
Paid,407.3,A2,NA,Home improvement,0,8000,NA,0,0,1,82,14100,55000,191xx,PA,29.74,121,0,0,0,37.5,0,Jun-1972,Feb-2018
Paid,222.87,C4,1 year,Credit card refinancing,0,5000,technician,1,1,2,95,3500,35000,744xx,OK,30.97,15,0,0,1,95.8,0,Apr-2014,Feb-2018
Paid,521.9,C4,7 years,Debt consolidation,0,23000,purchasing agent,0,0,0,65,32500,80000,365xx,AL,20.87,52,0,1,1,50.5,1,Jul-2004,Feb-2018
Paid,668.61,A5,10+ years,Debt consolidation,0,13500,Certified Surgical Technologist,0,0,1,56,16000,52000,130xx,NY,28.13,142,0,2,0,48.2,2,Feb-1999,Feb-2018
Paid,499.79,A4,5 years,Debt consolidation,0,10000,FIELD TECH,0,1,0,51,12800,58000,670xx,KS,18.13,71,0,1,0,0.2,2,Dec-2007,Feb-2018
Paid,251.74,D3,< 1 year,Debt consolidation,0,6000,Administrative Assistant,0,0,1,73,4800,36500,750xx,TX,24.73,27,1335,3,0,71.4,0,Jan-2008,Feb-2018
Unpaid,406.27,D2,10+ years,Debt consolidation,2,19225,Associate Vice President - Investments,1,0,1,70,22800,140000,322xx,FL,24.49,163,0,2,3,70.7,4,May-2004,Feb-2018
